csv,1652343491,0,1897.3723589369645,1000000000000,1903.6437162073432,1897.344555416249,1897.9416275677138,30444
csv,1652343511,0,1887.532121463814,1000000000000,1903.6437162073432,1887.4310515240236,1886.58863846685,31210
csv,1652343531,0,1902.3116984663725,1000000000000,1903.453370870256,1902.2066648812527,1903.6437162073432,33078
csv,1652343551,0,1903.2630445657996,1000000000000,1903.453370870256,1903.0870841051299,1903.6437162073432,28785
csv,1652343582,0,1900.9806127649676,1000000000000,1903.453370870256,1900.9540332732827,1903.6437162073432,35503
csv,1652343607,0,1900.9806127649676,1000000000000,1903.453370870256,1900.9592252643015,1903.6437162073432,35078
csv,1652343610,0,1897.3723589369645,1000000000000,1903.453370870256,1897.208819527642,1897.9416275677138,33844
csv,1652343669,0,1888.6649239042638,1000000000000,1903.2630445657996,1888.6478184553673,1886.58863846685,35711
csv,1652343819,0,1879.4335626420816,1000000000000,1901.931293188422,1879.334661484456,1880.9376358388542,26360
csv,1652343822,0,1875.116048364749,1000000000000,1901.931293188422,1875.0238901807556,1875.3035599695854,35503
csv,1652343916,0,1885.0800465016582,1000000000000,1900.4104326209679,1885.072571831253,1886.58863846685,35078
csv,1652343976,0,1887.154671657936,1000000000000,1899.8404234968066,1887.011834262424,1886.58863846685,33844
csv,1652343981,0,1883.9493942350264,1000000000000,1899.8404234968066,1883.914611852517,1886.58863846685,35711
csv,1652344037,0,1873.6166303428827,1000000000000,1899.08067727346,1873.5499353369444,1875.3035599695854,31418
csv,1652344077,0,1877.555162354558,1000000000000,1898.5110669961307,1877.4368608001175,1875.3035599695854,35711
csv,1652344157,0,1878.4941277100281,1000000000000,1897.3723589369645,1878.407971579895,1880.9376358388542,36477
csv,1652344228,0,1877.9306921625805,1000000000000,1896.234333863569,1877.8486003876465,1875.3035599695854,38345
csv,1652344268,0,1880.9376358388542,1000000000000,1895.6655773185107,1880.7540974104006,1880.9376358388542,23935
